listing_id,id,date,reviewer_id,reviewer_name,comments
25123,45375508,42249,35930599,Skye,"This was our first time with AirBnB and we were a little nervous about staying in someone's house however, Grace made us feel so welcome and comfortable in her home. Even when we were early on arriving Grace carried all our luggage up the stairs whilst we went out shopping. She was so helpful in giving us tips on where to travel and provided all the necessities for our weeks stay. The place was tidy and our room was very spacious. The location is great as it's very close to a tube line and shopping centre. After staying with Grace we would definitely recommend her to our friends and family. Thank you again for your warm hospitality Grace :) from the Aussie girls "
25123,47398216,42265,3582054,N,Very comfortable and unusually large room for London. Spotless kitchen! Would stay again.
25123,52038180,42303,26832442,Stefan,"Grace made me feel most welcome, this is an excellent house with a very positive vibe. The house and room is maintained in a very clean condition. I enjoyed every minute of my stay and can only highly recommend it!
"
25123,54867612,42333,46066985,Isabelle Michel,"Un grand Merci , Grace , pour son accueil , sourire , gentillesse
Appartement propre, confortable , calme , prés du métro
Une adresse à retenir 
Isabelle , Michel 
les ariégeois    "
25123,55619254,42341,48395353,Valentina,"Grace is fantastic. She offers a big room with a very comfortable double bed, a closet and a desk! I spent a week by her house and everything was clean at all times. The chance to have breakfast included is brilliant as well as the use of the kitchen which is really well equipped. Brent Cross station is only 8 minutes far. If you are looking for a clean and tidy place to stay Grace's house is the right one. Grace is also a very friendly person ready to help in every possible way if you ask."
25123,56895703,42357,51159961,Mik,Grace was fantastic the house and room is friendly warm and welcoming just what I was looking for when away from my own home .thumbs up.
25123,57532161,42365,47881500,Claudia,"The house is very nice and warm. The bedroom we stayed in was big and the bed was very comfortable. Grace was very welcoming and helpful at all times. She booked a taxi for us and helped us with everything we needed. The neighbourhood was OK and the underground station is around 7 minutes away, however, if you want to do tourist things you might prefer something closer to the city center as there are no bars or nice restaurants that close. "
25123,57936525,42368,50974163,Franck,"très bien reçu et à proximité du centre de Londres, un endroit assez simple mais très bien pour une escale dans la capitale britannique. Grace toujours serviable et agréable."
25123,60947279,42399,46777545,Théodore,"Grace was a perfect host for my wife and me, we felt like home! We spent an entire month in her house, and it felt great to return every day to a clean, cosy, and friendly place. Thank you, Grace!"
25123,62979798,42419,53192661,Mansour,"The house is very clean and the room is quite spacious and comfortable. Grace was very welcoming and showed me everywhere in the house on my arrival. Perfect place to stay and highly recommended.
"
25123,64944524,42438,41354428,James,"Great room, great host! Would totally recommend Grace's place for anyone visiting London."
25123,67605138,42459,28072099,Dexter,"Grace, A very friendly host and generous one. 7mins walk from brent cross station to this beautiful house of her. Super clean and spacious house. She even bought several things to leave it in the fridge for the people that comes and stay. Fully equipped kitchen and a nice garden at the backyard. Highly recommended!"
25123,68569863,42465,64421433,Armin,"Diese Gastgeberin ist ein Juwel in der Szene: unkompliziert, offen, hilfsbereit, herzlich. Wir (Paar, Durchschnittsalter 60) haben uns vom ersten Moment an wie zu Hause gefühlt. Das Haus war perfekt für uns, sehr sauber, liebevoll gestaltet, unser Kühlschrank immer gefüllt mit leckeren Frühstückszutaten. Leider sind wir uns nach dem sehr ausführlichen Begrüßungsgespräch wegen unseres kurzen (3 Tage), aber intensiven London-Programms nicht mehr begegnet, aber das holen wir beim nächsten Mal nach! Spontan fällt mir ein altes christliches Lied ein: ""Amazing Grace..."" "
25123,70382098,42477,61666439,Griet,"Is het fijne plek! Netjes, correct, heel rustig en Grace is een leuk persoon."
25123,73537121,42498,39921154,Theresa,we had great days in London. The room and the house was absolutely Perfect! Grace is such a nice and friendly Person. I would recommend it to everyone who would like to have a good time in London. 
25123,74843274,42507,54540336,Alexandra,"Grace was a fantastic host – so welcoming and generous. Her home was lovely and clean and she even provided breakfast each morning. Thanks again, Grace!"
25123,75927872,42513,6497084,Claudia,"I had a very good stay , the room was clean and comfortable, the location of the house excellent, communication with Grace was great. 
Most recommended."
25123,80978804,42541,68625519,Aletta,"We liked a lot staying with Grace, she is a very open,kind person
who made us feel at home, free.
The fridge is full with fruit juices and there is a wide range of breakfast
supplies available.
The house is very clean , nicely decorated and in a quiet area,
in the morning whe could hear the birds singing.
The neighborhood has a nice ambiance;lots of little shops and good restaurants.(korean)
Alltogether;""thank you Grace, we felt us lucky staying with you!""
"
25123,92848475,42592,55053621,Marlisha,"I truly enjoyed my stay. Everything was comfortable and very clean. It's a very nice neighborhood to live in, and I even went out biking most nights with no trouble. The tube is very close to the house, and I rode it everyday to central London. Grace was very welcoming and had an inviting presence. She made sure I was taken care of the entire stay."
25123,98693951,42614,19591733,Thomas,"A really comfortable and accommodating place to stay. Grace is an experienced, thoughtful and communicative host who did everything to make it a wonderful stay! "
25123,101551977,42626,3582054,N,Superb hostess and very comfortable home with substantially larger room that is normal in London.
25123,102856762,42632,39058615,Tannuva,Grace was amazing! she was not home when I arrived but she made sure there was someone home to welcome us. The place was soo clean and perfect! She even bought breakfast for us. Thank you Grace!
25123,103363473,42635,78355532,Jaren,"Grace is the best! She is seriously the nicest person. She is very welcoming and super fun to talk to. She made sure I felt right at home there. I would definitely stay again. The location was perfect for me, easy to get to and from the city. This is one of the best airbnbs I've stayed in! "
25123,105930873,42646,92002765,Elena,"Grace was really kind to us, she is nice and always ready to help us if needed. The house was clean, and it looks just like in the pictures!If back to London, we will surely come back!! Highly suggested!"
25123,109239044,42663,16605211,Chintal,"Grace was very good at communicating before arrival and even though I didn't meet her everything went smoothly. I had a very comfortable stay. The room is nice and big with a desk and chair facing the window, perfect for doing some work whilst the sun streams in! The house is lovely and spacious and very clean and tidy. Grace is also kind enough to provide breakfast which is lovely and an added value compared to some of my other stays. The house is a 5 minute walk from the tube station which itself only takes 10 minutes into central London so very convenient. Would definitely recommend Grace's home and would be very happy to stay again. Thank you!"
25123,110318886,42668,13923272,Maja,"Der Check-In war super und trotz später Nacht Anreise wurden wir von Grace herzlich empfangen. Unser Zimmer war für Londoner Verhältnisse recht groß und geräumig. Auch die Sauberkeit im Zimmer war super, durch das Teilen des Badezimmers mit den anderen Gästen war die Sauberkeit im Bad manchmal nicht ganz gegeben, aber dafür kann Grace ja nichts. WLAN funktionierte super, die Lage war in Ordnung( ca. 10 Min. Laufweg bis zur nächsten Metrostation.) , das Preis-/Leistungs Verhältnis hat auf alle Fälle gestimmt. Positiv Hervorzuheben ist der gefüllte Kühlschrank( Wasser/Milch/O-Saft) für die Gäste! Vielen Dank an Grace!"
25123,122119902,42725,74398982,Alberte,"Grace was a great host! 
This was my first time traveling alone and being away for more than 1 month so I was very nervous when I arrived in London but Grace and the other guests made me feel at home as soon as I walk in the door! 
Living there was the perfect combination of company and privacy and if you needed anything you just needed to ask! Grace also made it possible for my family to come visit me which meant a great deal for me. I would definitely stay there again. 
Thanks for opening your home. "
25123,123053231,42731,83287496,Daren,"Amazing place with a nice spacious house and big clean room. Location was 20 minutes into the city by train, and had a huge Tesco in walking distance. Grace was a fantastic host and communicated with us clearly and quickly. She is also very friendly and nice. Overall a very pleasant experience!"
25123,123693248,42734,102885655,Romane,La maison est très propre et très accueillante. Elle est placée près du métro dans un quartier très calme. Très bonne première expérience à Londres. Grace est très attentionnée avec ses hôtes et très accueillante.
25123,129087017,42764,93529431,Jessica,"This was our first experience with Airbnb and it was very positive. Grace is very kind and helped us with all we needed. The location is quiet and convenient to take the tube to center London. The house is confortable and very clean. We indicate Grace's space for everybody. Thank you so much for the hospitality, Grace!"
25123,202878238,43021,78355501,Mengcheng,"很干净的房子,我是来伦敦交换一学期所以短租,交通便利"
25123,212211101,43055,156529186,Krishnamoortee,The host canceled this reservation 35 days before arrival. This is an automated posting.
25123,252870676,43202,103563521,Hajar,Grace' s home is wonderful if you want a clean and peaceful escape from the hustle of the city. About a 30-40 minute trip to central London via public transit which is about a 5 minute walk. Not ideal if you want to be in the center of the action but great if your goal is a quiet night's rest after a day of sightseeing.
25123,254834644,43208,101322738,Nikhil,"I had a great time at Grace's place. Everything was clean, quiet, and hassle-free. I would recommend the place especially for long stays, because it feels like you're at home.

Also, Grace was very friendly, and was nice enough enough give me info about London in great detail."
25123,257006448,43214,19066096,Cecelia,"Grace""s place is well organized quiet & clean with cooking privileges...Located in an ethnic area that is safe, & a 7 minute walk to the metro...Guests were also quiet & considerate...Lots of privacy in a room that was spacious & comfortable!

Would recommend this place to anyone out of the mainstream.  Grace is the perfect hostess!

Cecelia"
25123,259549857,43221,12760317,Jone,Grace es muy agradable y simpática. La habitación está muy limpia y es muy amplia y luminosa. La casa está cerca de la estación de metro y en media hora estás en el centro. Sin duda la mejor opción para alojarse en Londres.
25123,302890757,43318,201566104,Gabriel,"Grace was an excellent host and the location is great for exploring London, very close to a tube stop on the northern line. Would definitely recommend!"
25123,308296711,43328,70456366,Véronique,Nous avons passé un excellent séjour chez Grace. La maison est propre et fonctionnelle. L'accueil a été sympathique. Le quartier est calme et proche du métro.
25123,310157122,43331,55282575,Safa,Grace is the best host you could ever wish for. She is very helpful and kind-hearted. The place was perfectly clean and neat. I recommend her. Thank you for the stay Grace :)
25123,343644903,43405,63448806,Marie,"I had a great time staying with Grace :) The house was in a safe area, it was very well equipped, everything was always clean and tidy and I felt very comfortable since the day I moved in . Grace is a very cool and lovely person and also a great housemate. I have nothing to complain about and I would absolutely recommend to visit London and stay with Grace."
25123,436141559,43567,171365324,David,"Grace has a wonderfully cosy Airbnb. The room I stayed in was very comfortable and had every necessary item that one needs. The shared facilities (kitchen, living room, bathroom..) were all clean and easy to use. There are plants everywhere in the Airbnb, which is very relaxing as it gave the impression of being in a yoga retreat centre. It was a lovely stay in London!"
25123,442426326,43578,237495225,Dalila,"Una experiencia hermosa, la casa era muy limpia y ordenada, grace es una anfitriona de maravilla, contabamos con cocina y lavarropas lo que hacia todo mas facil"
25123,445868274,43585,250811751,Adam,"Room, it's space and equipment is equal to prize. The equipment is simple, nothing too special about it. The house is lovely, shared space is well kept an Grace is the best host you can possibly ask for. Not only she is absolutely helpful in person, but she checks if everything is all right via messages. She is easy going and there is probably nothing that would disappoint you in her"
25123,477465242,43644,237634141,Michela,"I spent two months in this really nice apartment in the company of very nice and respectful people. A big thank you to Grace, she is a wonderful person and always very helpful. It was a great experience that I would recommend to those looking for cleanliness, tranquility and a very enjoyable stay. I spent great time and I will choice the apartment again in the future."
25123,538948899,43738,240844030,Stephan,Booking a room in Grace's house is a great deal.  Grace is very nice and she helps the guests wherever she can. The house is very clean and is situated in a quiet residental area. I would book this accommodation again at any time.
25123,545395591,43750,295453271,Calight,"Located in a safe and quiet residential area, Grace’s place is clean, neat, well-equipped and comfortable. There is no need to worry about supplies and transportation because a mega supermarket and a tube station are within walking distance. Besides, Grace is a friendly and accommodating host. :)"
25123,570762881,43799,6152847,Benjamin,"For me this really was an exceptionally pleasant stay, and I think it's because Grace takes great care of the house, has a warm personality, and is very kind to the people around her. I'll definitely return."
25123,577378693,43814,250784005,Julien,"Grace e uma excelente anfitriã, muito atenciosa, comunicativa, preocupada com seus hóspedes e nos dá muita liberdade dentro da casa, inclusive a chave. Tive uma ótima estadia. O apartamento é calmo, com energia positiva e super limpo. Volto lá com certeza e super indico."
25123,588338719,43834,225409357,Mateus,"Grace is an amazing person, very friendly, receptive, cheerful and always willing to help. 
The house is excellent and my room was very nice, just like the pictures. 
The accommodation is well cared for and very clean. It is near the subway station and the market. Thanks for the tips, the hospitality and the kindness, Grace. 
Highly recommend, grade 10."
25123,602019860,43866,40674786,Alizée,I really enjoyed my stay with Grace! The house is very nice and she gives good recommendations! Would recommend :)
25123,618512212,43905,6152847,Benjamin,"Grace is a phenomenal host - - thoughtful, caring, and kind. My second time staying here, and certainly not my last if I could help it! Would not hesitate to recommend this place to anyone looking for a warm, welcoming home in London!"
33332,120040,40467,219483,Luigi,"The room is spacious and cozy, and the house is lovely.
It also has Wi-Fi high speed Internet connection.
There is a bus stop (H37) across the road, connecting to St Margarets railway station and to Richmond tube station (district line) in few minutes.
At walking distance there is a nice path along the river Thames, which brings to Richmond.
A convenience store is just few steps from the house, as a few other stores which I didn't try.
10 minutes walking on St Margarets you will find the Ailsa Tavern, a pub which serves good dinners, which I loved.
Chi-chi is a very discreet landlord, and I really suggest this accomodation.
By the way, Richmond really deserves a visit! Great place."
33332,173829,40566,346341,Tammie,"We stayed three nights and overall the bed was very comfortable and the room was nice and warm. However, Chi Chi herself was not so warm the first night. We were startled with an abrupt knock on the door at 12:30am from Chi Chi asking us if we had been in any of her private rooms, particularly her bathroom. She was concerned that we had been going in and out of rooms and felt the need to confront us in the middle of the night. She kept me up for 15 mins confronting and inquiring about when we were getting up, where we had been, etc. It was quite unpleasant considering that we had just arrived from Los Angeles and we were completely jet-lagged. The next morning she was more pleasant and from that point on we didn't see her again until we checked out on the third day. If you are looking for a place that only allows access to and from your room to your bathroom then this is the perfect place for you. It has wifi and heating, but no tv access and no kitchen access. There are signs posted ""private"" throughout the house, which doens't create a very welcoming vibe. If you don't mind someone waking you up in the middle of the night and inquiring about your plans and your whereabouts, then this place shouldn't be a problem for you. "
33332,291640506,43297,113253616,Rui,"It is very near stadium and we come here to watch concert, it need about 30 minutes to walk there. House is nice, you need to prepare shampoo and water by yourself. There is a shop near the corner."
33332,344950900,43408,31445026,Jason,"Clean, comfortable and as described. Couldn’t ask for more. Thanks"
33332,458711464,43611,250703568,Samantha,Great stay Chi-Chi was great about letting us check in early. I would stay again.
33332,615630871,43898,340042315,Darren,"Good area, accurate description, Chi chi is a friendly caring host and the facilities were useful."
36299,126573,40476,238713,Ray,This is a very nice house in a very nice neighborhood.  The five of us had an enjoyable weekend.  Kew Gardens is a bit out of town but no trouble to get to on the Underground.
36299,218177,40638,427486,James,"Lovely house, great location with convinient transport links.

Host provided us with some food and drink upon arrival and was very friendly, helpful and overall a joy to deal with.

Will definitely use again."
36299,231819,40652,443197,Jennifer,"This is a wonderful location. This house is in a lovely neighborhood, has a nearby train station,grocery stores,tow path along the Thames and is within walking distance to Kew Botanical Gardens. Geert was very helpful and made himself available to answer any questions we had regarding our trip. We highly recommend! "
36299,349094,40727,445777,Edwige,"We had a wonderful stay.  Geert was really nice and always available via email for any question we had.  We were ideally located with easy access to the Tube.  We loved the little ""village"" around the train station and enjoyed having breakfast outside in the garden!  The house was impeccable.  We definitely recommend it."
36299,360214,40732,590605,Bodil,"We were delighted with the house that Geert provided. Everything was very clean and the house was fully equipped. The beds were excellent and apart from the airplanes on their way to the airport it is a very quiet location. The proximity to the tube, buses, restaurants and shopping centre was perfect. We did not get a chance to meet with Geert but he stayed in touch throughout and we never felt abandoned. It is a perfect location for those who want to visit London but still get a ""real feel"" for the city and how people live there"
36299,480574,40783,573127,Ursula,"Definetely the best place to stay in London, especially if you love Kew Gardens as I do ! Going to the city is no problem, and after a long day of sightseeing relax in this nice neighbourhood. Great for running along the Thames!"
36299,831005,40911,635825,Panos,"We had an ideal stay at Geert's house. It is well located, outside the bustle of central London but only 5 minutes walk from the underground. The house is spacious, more than enough for us (a family of four). Geert was perfectly responsive; although we did not meet, everything was laid out for us in advance, and we never felt at a loss. Very organised and clean, a very pleasant experience."
36299,1233481,41035,1829820,Gina + Azeem,"We rented Geerts house for 5 days. We were lucky to be able to park the car right out front and I enjoyed my walks to the tube station through the pretty neighbourhood. It was a fine connection to get into central London and lovely to go back to a peaceful neighbourhood at the end of the day. I also found it super convenient that the Kew Retail Park with a Boots, Marks & Spencer, Mothercare, and clothing shops, was a short walk from the house.
The house it self had all the conveniences that we needed. We were staying there with 5 adults and a baby and all had a comfortable stay, and it was nice to be able to stay in a proper home and not a hotel. 
Geert was a very friendly host, he was reachable and provided a handy  booklet with information about how to get to the tube station, how things in the house worked, etc. This was our first time staying somewhere using airbnb and it was a great experience!"
36299,1355696,41056,1963701,Nancy,"We had a lovely four day stay. Kew is adorable and Geert was a great communicator from the moment we booked.  imaculate home, pleasant walk from the station, half an hour from central London attractions.  We wouldn't  hesitate to stay the again."
36299,1399080,41062,2065711,Amanda,"This house is a lovely place to stay for the location (close to the Thames River path, Kew village and London transport) and the comfortable accommodations. Back garden is a bonus for children, as well. Geert was extremely responsive to all of our questions and took great care to ensure we had a great stay. We hope to be back again before too long!"
36299,1424734,41066,285813,Nigel,Lovely place in a lovely area - highly recomended.
36299,1573514,41087,2085281,Dave,"Fantastic -- exceeded my (already high) expectations! :)  

What can I say -- everything was exceptional -- from all the email correspondence with Geert leading up to the trip, right through our departure. Geert played, not only, host for his place but as  host for London tourism -- supplying lots of information on how to get about, places, to eat, etc...  And an excellent ""things to know"" guide about his place -- how to work appliances, what to do in emergencies, where all the keys were, etc...

I, along with my family, had the pleasure of meeting Geert on our arrival and he made us feel like we were friends coming back for a visit rather than strangers showing up for the first time.

The house is great -- as is the location. Geert's recommendations for food were spot on. Well -- you get the gist and I'll just run out of glowing adjectives. :)

Thanks Geert!!"
36299,1946157,41132,661952,Steve,Geert was an excellent host and the house was just as described.  Fantastic experience for my family.
36299,2036260,41141,722790,Sarah,"Had a wonderful stay at Geert's house in Kew.

We hired the house for a base for my family to stay in over my wedding weekend in London - couldn't have asked for any better - beautiful place, lovely garden and perfect me to get ready in on the morning of my big day.

I would highly recommend this house to anyone wanting to explore the area.

Thanks Geert.

Sarah & family"
36299,2096955,41147,1630091,Maya,"Lovely house. Very close to Kew Gardens which are beautiful and great for small kids. Very easy access into central London.

 Can get a little noisy due to the airplanes and trains but anywhere in Kew would have the same issue."
36299,2603308,41196,2919605,Amber,"We loved our stay at Geert's place and he was immensely helpful with info as we travelled from Australia with our two boys.  We would definitely return to his lovely, perfectly located place. "
36299,2790912,41216,3281785,Bodil,We had an excellent time at Geert's house. Although we did not get to meet in person he was available to contact at all times and made us feel very welcome. The house is immaculate with comfy beds and good size bathroom and kitchen. Location is excellent with underground and bus only 10 mins walk from the house as well as easy access to the airport There is good shopping close by and the house is situated in a quiet street. I would really recommend staying here if you are visiting London!
36299,5574994,41462,4932933,Stephanie,"Geert's place was absolutely fantastic.  The location was within walking distance of the Tube, a post box for our postcards, a shopping center and the national archives.  The home was clean and fit our family of five perfectly.  The backyard was nice for us after a long, noisy, busy day in London.  The children enjoyed the backyard playground.  Geert was always quick to respond to e-mails or phone calls with any questions or concerns (we only had one after we arrived as Geert had provided us with maps, tube information, etc. so we didn't have any questions or concerns after we arrived).  I would stay here again and again.  Perfect!  "
36299,5862829,41475,2318477,Flaminia,"Our stay in Kew Gardens has been great! The location is excellent, very close to the tube station and the river. Wonderful walks along both the river banks! The house is really beautiful and comfortable. Geert is a perfect host, making you feel welcome and assisted. He kept in touch to be sure we were fine and answered readily our emails. Its info about the house and how to move around is perfectly clear and complete. He left us every kind of useful London guides and maps, and provided also essential breakfast. Lovely place to stay, all of us wish to be back in kew soon! Thank you very much, Flaminia & family"
36299,6803034,41512,4289057,John,"There were 5 adults in our party and we stayed at Geert's house for 9+ days in August 2013. The house is located on a quiet street and there was plenty of room for us. The beds were very comfortable. Geert's description and pictures are very accurate. There was no need for us to rent a vehicle. We used the Underground and Rail services to all our destinations. The Eastbound side of Kew Gardens Underground has a wonderful array of local stores that we found very convenient. There's a butcher, health food store, 2-3 restaurants, Starbucks, pub, barber, and so on. There are ""Retail Shops"" within a 5 minute walk of the house. All your food and basic needs are available within a 5 minute walk of the house. Also, Kew Gardens is really quite a beautiful area.

Should you decide to rent a vehicle, be aware that there is only parking on the road and it's very limited. Also, the house is on a flight path, so you will hear planes flying overhead. However, it didn't bother any of us at all.

Geert is very familiar with London and is able to provide you with directions and tips. Be sure to use his expertise. He speaks an number of languages fluently and is easy to communicate with. He is very helpful.

This was the first time we rented via airbnb.com and we had a very positive experience.

Thank you Geert."
36299,8532165,41582,9258374,Birgit,Geert is a very good host. The house was just perfect for our short stay over the weekend of Halloween. It is very beautiful and well kept and the location in Kew Gardens is very convenient.
36299,9535520,41641,7215716,Grant,"Such a lovely house - felt like home almost immediately.  The kitchen is fantastic and is well accommodated for cooks.  All the rooms  are large and comfortable and the house is perfect for a family. The location is great - close to the walking paths along the river, 10 minutes from the tube and train station and just around the corner from a great retail park with a large Marks & Spencers and Boots.  We also appreciated Geert's detailed instructions and responsiveness - he was incredibly helpful before and during our stay.  We are definitely going to stay there when we're next in London!

"
36299,12602097,41765,9299773,Mirjam,"We really had a great and comfortable stay at Geert's house in Kew. Whoever is interested to be in a more personal atmosphere than a hotel and to have a bit more space (especially with children), this is a place to recommend. The house is well equipped and in a good and nice area - close by the railway station, shops etc. Geert was really helpful right from the beginning of the communication. Even though we did not meet in person, he is a great host and very easy to deal with. Thanks a lot Geert! "
36299,14388817,41808,13275131,Dee," My first experience of Airbnb, and it was a great one. Geert replied immediately to our booking request and it was easy to set everything up. 
I took my 93 year old mum, who is very fit, but a hard task master when it comes to finding a comfortable bed. Geerts house passed with flying colour's!
The descriptions were accurate and Geert left a very detailed and accurate info pack in the house. 
Great for Kew Gardens and easy to get into town. Would defiantly go again."
36299,16342262,41846,14930200,Mary,Geert's home was as pictured. It was clean and very pleasant.  Our family felt safe and comfortable there.  I would not hesitate to recommend this listing.
36299,19788351,41900,20559298,Jean-Michel,"Great house, and the band had a very pleasant stay. Beautiful neighbourhood."
36299,22167676,41943,22774260,Lee,"Great place to stay for a family. House ideal for what we needed with two teenagers and a toddler. Great location - really safe and nice area with good local amenities - shops, restaurants, pubs - but also very easy access to public transport into Central London. Host Geert kept in contact throughout to ensure our stay went smoothly. Would stay here again. Have never used Airbnb before but experience has been infinitely better than using a hotel and being cooped up in a room for twice the price."
36299,23894723,41987,15647065,Leonie,Geert made us very welcome by leaving very clear instructions for absolutely everything we could possibly want to know about his home & the local area. He also left a much appreciated box of chocolates!  We soon found our way around the local area - including the beautiful Kew gardens. 
36299,24326442,41999,22991059,Tricia,"Geert was a fantastic host.  He was very accommodating on arrival and departure times.  He responded promptly to all of my questions.  He also provides a welcome packet that answered lots of my questions.  His home is also very cozy.  A few points to consider -- the street is very narrow if you are considering driving.  The house is also near a train track - which after a day or two I no longer noticed.  His descriptions of the size of rooms and beds is also accurate - some are small, but serve the purpose.  His photos are also accurate - the main sitting room consists of a couch and two chairs with no tv.  All this said - it is in a great location. Easy walk to Kew shops and train.  Quiet street and great neighborhood."
36299,24846640,42007,11488327,David,"This was our first experience with Airbnb, and Geert made it an excellent one from start to finish.  We have a family with three young children, and it made all the difference in the world to stay in a quiet residential neighborhood on the edge of London rather than in a hotel.  It really felt like ""coming home"" every night, a much better experience for the family.  The property is very well kept, in a nice neighborhood just a short walk to the tube.  There are a few restaurants nearby in Kew Gardens, and we found a great variety of excellent places to eat in nearby Richmond (5 min or so by car, bus or train/tube).  

What really set things apart was how friendly and helpful Geert was throughout the process.  He was very responsive to messages and went above and beyond to offer lots of helpful advice to make our visit to London more enjoyable.  He provided a very useful ""house manual"" with practical advice on the house as well as public transport and local sights, along with a number of local pocket guidebooks that helped us daily as we planned our excursions with the kids.  Most notably, we encountered some unexpected maintenance closures on the tube during our visit and Geert emailed me back before the next morning with several detailed maps and suggestions for alternate ways to get too and from central London.  What could have been a major headache on our holiday was no problem thanks to Geert's timely and practical advice. 

If you do drive a car, it is worth noting that there is ample on-street parking in the neighborhood, and Geert was kind enough to arrange in advance for resident day parking permits for us to use.   For days that we traveled into London, we relied on public transportation and bought day passes which were a great value and allowed unlimited use of tube/bus/train.  

Throughout the experience from booking to departure, Geert took a genuine interest to see that we had a nice holiday and enjoyed our stay at his house. "
36299,26902939,42057,173167,Katharine,"This is a lovely place in a fantastic neighborhood. Geert was a very responsive and helpful host, and always got back to us within a few hours when we contacted him. He took care of everything, and we loved staying here!"
36299,29966380,42109,25001869,Rosy,"We needed a place to host a group of 5 adults and a baby and this flat was an excellent choice. Communication with Geert was very fluent and easy, the description and pictures were very accurate and Geert left a very detailed booklet with instructions which was very helpful. The fact that there is a garden was amazing for the youngest guest.
The area is lovely and there are many stores and restaurants around. Commuting to and from Heathrow airport and to city centre is very easy. Overall a fantastic experience, I would highly recommend it.
"
36299,32121894,42138,1827444,Cathrine,"This was a spacious and comfortable home, Geert was welcoming, flexible, and easy to communicate with. Would recommend."
36299,32957213,42148,13486820,Carrie,My family of five really enjoyed our time at the house! The amenities allowed us to pack lightly and proximity to the gardens was fantastic. Hampton Court Palace is just a 30 min bus ride away. Geert's instructions were thorough and very helpful. 
36299,39730670,42211,27738460,Scott,"Geert was an excellent host. All through the booking procedure Geert responded to messages very fast. When we arrived at the house there was a little booklet that Geert had prepared that clearly explained how to work various things and also give useful tips about the neighbourhood and suggestions of things to do while staying. Geert very kindly gave us a gift of New Zealand wine when we arrived (we are from New Zealand). After a long flight it was gratefully drunk!

The house was very comfortable and we felt immediately at ease in it.  Good location in beautiful Kew and close to a tube station. Would recommend this as a good place to stay while in London. Comfortable and secure. "
36299,52390707,42306,23320483,Robert,"Had a very nice stay in Kew, house was as advertised. Welcome pack was waiting for us on the kitchen table, with instructions, maps and parking information. 5-10min walk to Kew Gardens tube station, 15min walk to Kew Gardens Park. 5min walk to a large shopping area (clothes and food)."
36299,73186333,42497,50920790,Carl,"A fantastic apartment which was perfect for our needs. Geert left a welcome note, which included some local tricks and places to eat, and followed up on how we were settling in. Highly recommended."
36299,77231439,42520,20762745,Iain,"Geert's house was a brilliant place to explore the Kew area. Kew Gardens were amazing and the house is in a perfect location for walking everywhere. Close to the tube for access to central London, plus local pubs, restaurants, parks and of course the river. Car parking wasno problem. 
The house was immaculately clean, beds really comfortable and everything as described on airbnb. Geert was a perfect communicator and we would not hesitate in coming back !"
36299,80688056,42540,63644178,Troy,"The home was even better than our high expectations from the previous reviews.  Starting with a thorough set of instructions on how to operate the home, touching base during the stay and a welcoming Milk & OJ which our kids pounced on at 11PM when we arrived.  Clean, welcoming, great part of Kew, easy to access for trips into the City of London.  Geert's home was a fantastic stop on a long trip allowing our kids and us to recharge!  We could not have hoped for a better spot.  "
36299,82414912,42548,27049964,Beatriz,The host canceled this reservation 38 days before arrival. This is an automated posting.
36299,83856773,42555,7796347,Jennifer,This house is very well located close to Kew Village and the river. It's a great base for exploring Richmond and all of London. I would really recommend it!
36299,85856985,42564,63589823,Deepak,"We stayed here for 5 nights. We wanted to get a feel of living near the river and parks in London. This stay helped us in achieving just that.

The house is quite near to the Kew gardens and 2 minutes walk to the river Thames. On the days we wanted to go to central London we used underground, for which station is at walking distance.

The house is quite nice with 3 bedrooms which suited perfectly for our family of 4. The house is quite airy and has good natural light. There is a large private garden.

The entire area is quite green and walk up to the river Thames is also quite scenic. Plenty of birds are audible and visible. Occasionally we see cats (and a fox once) - which my children loved.

Even though it is in a quiet residential neighborhood, super markets and shops less than 10 minutes walk. Reasonable pubs and restaurants are within walking distances.

The kitchen is quite large and well equipped. Utensils and cutlery are high quality. One bathroom is proper size. One toilet is quite small. One caution that there is no storage space for the guests.

Geert has provided plenty of information quite methodically in a set of printouts that made our stay quite enjoyable.

We enjoyed our stay here."
36299,89913424,42581,14114714,Thomas,Geert had everything ready and was very helpful explaining everything in a very useful guide. The house was very comfortable  and great for getting in and out of London while staying in a calm neighbourhood. It is a great option for a family stay.  We stayed with our three  youngish children. 
36299,121317558,42720,86174331,Juliette,Geert was very responsive and also extremely accommodating on check in and check out times which was very helpful.  House is in a great location and is very clean. 
36299,123260217,42732,7817511,Adam,"Great house, lovely location, perfect for our needs. Shame the TV and DVD system did not work, but could not fault the home and would definitely stay again."
36299,161171538,42903,22488024,Christian,This is a wonderful property. Kew is a lovely place and this house is perfect for small families. The kitchen is gorgeous and well equipped (Website hidden by Airbnb) within 10 min walk. 
36299,167351179,42922,3010918,Sandra,"Great location, kid friendly, has everything you need! Geert is super friendly, responsive and accommodating. There is also now a TV available which is connected to broadband.  "
36299,171848139,42935,14571578,Chantal,"Excellent location in quiet, peaceful part of greater London. Wonderful to stroll amongst the deers at Richmond Park and to visit the new ""Hive"" in Kew Gardens. We were particularly fortunate to have stunning weather which we could enjoy in the garden of the house with our children!"
